Date,open,high,low,close,adj_close,volume
2018-05-04,1.9,1.9,1.9,1.9,1.9,0
2018-05-07,1.9,1.9,1.9,1.9,1.9,0
2018-05-08,1.9,1.9,1.9,1.9,1.9,0
2018-05-09,1.9,1.9,1.9,1.9,1.9,0
2018-05-10,1.9,1.9,1.9,1.9,1.9,0
2018-05-11,1.9,1.9,1.9,1.9,1.9,0
2018-05-14,1.9,1.9,1.9,1.9,1.9,0
2018-05-15,1.9,1.9,1.9,1.9,1.9,0
2018-05-16,1.9,1.9,1.9,1.9,1.9,0
2018-05-17,1.9,1.9,1.9,1.9,1.9,0
2018-05-18,1.9,1.9,1.9,1.9,1.9,0
2018-05-21,1.9,1.9,1.9,1.9,1.9,0
2018-05-22,1.9,1.9,1.9,1.9,1.9,0
2018-05-23,1.9,1.9,1.9,1.9,1.9,0
2018-05-24,1.9,1.9,1.9,1.9,1.9,0
2018-05-25,1.9,1.9,1.9,1.9,1.9,0
2018-05-28,1.9,1.9,1.9,1.9,1.9,0
2018-05-29,1.9,1.9,1.9,1.9,1.9,0
2018-05-30,1.9,1.9,1.9,1.9,1.9,0
2018-05-31,1.9,1.9,1.9,1.9,1.9,0
2018-06-01,1.9,1.9,1.9,1.9,1.9,0
2018-06-04,1.9,1.9,1.9,1.9,1.9,0
2018-06-05,1.9,1.9,1.9,1.9,1.9,0
2018-06-06,1.9,1.9,1.9,1.9,1.9,0
2018-06-07,1.9,1.9,1.9,1.9,1.9,0
2018-06-08,1.9,1.9,1.9,1.9,1.9,0
2018-06-11,1.9,1.9,1.9,1.9,1.9,0
2018-06-12,1.9,1.9,1.9,1.9,1.9,0
2018-06-13,1.9,1.9,1.9,1.9,1.9,0
2018-06-14,1.9,1.9,1.9,1.9,1.9,0
2018-06-15,1.9,1.9,1.9,1.9,1.9,0
2018-06-18,1.9,1.9,1.9,1.9,1.9,0
2018-06-19,1.9,1.9,1.9,1.9,1.9,0
2018-06-20,1.9,1.9,1.9,1.9,1.9,0
2018-06-21,1.9,1.9,1.9,1.9,1.9,0
2018-06-22,1.9,1.9,1.9,1.9,1.9,0
2018-06-25,1.9,1.9,1.9,1.9,1.9,0
2018-06-26,1.9,1.9,1.9,1.9,1.9,0
2018-06-27,1.9,1.9,1.9,1.9,1.9,0
2018-06-28,1.9,1.9,1.9,1.9,1.9,0
2018-06-29,1.9,1.9,1.9,1.9,1.9,0
2018-07-02,1.9,1.9,1.9,1.9,1.9,0
2018-07-03,1.9,1.9,1.9,1.9,1.9,0
2018-07-04,1.9,1.9,1.9,1.9,1.9,0
2018-07-05,1.9,1.9,1.9,1.9,1.9,0
2018-07-06,1.9,1.9,1.9,1.9,1.9,0
2018-07-09,1.9,1.9,1.9,1.9,1.9,0
2018-07-10,1.9,1.9,1.9,1.9,1.9,0
2018-07-11,1.9,1.9,1.9,1.9,1.9,0
2018-07-12,1.9,1.9,1.9,1.9,1.9,0
2018-07-13,1.9,1.9,1.9,1.9,1.9,0
2018-07-16,1.9,1.9,1.9,1.9,1.9,0
2018-07-17,1.9,1.9,1.9,1.9,1.9,0
2018-07-18,1.9,1.9,1.9,1.9,1.9,0
2018-07-19,1.9,1.9,1.9,1.9,1.9,0
2018-07-20,1.9,1.9,1.9,1.9,1.9,0
2018-07-23,1.9,1.9,1.9,1.9,1.9,0
2018-07-24,1.9,1.9,1.9,1.9,1.9,0
2018-07-25,1.9,1.9,1.9,1.9,1.9,0
2018-07-26,1.9,1.9,1.9,1.9,1.9,0
2018-07-27,1.9,1.9,1.9,1.9,1.9,0
2018-07-30,1.9,1.9,1.9,1.9,1.9,0
2018-07-31,1.9,1.9,1.9,1.9,1.9,0
2018-08-01,1.9,1.9,1.9,1.9,1.9,0
2018-08-02,1.9,1.9,1.9,1.9,1.9,0
2018-08-03,1.9,1.9,1.9,1.9,1.9,0
2018-08-06,1.9,1.9,1.9,1.9,1.9,0
2018-08-07,1.9,1.9,1.9,1.9,1.9,0
