Date,open,high,low,close,adj_close,volume
2000-05-22,48.888302,49.497501,48.263599,48.802399,22.171623,19960902
2000-05-23,48.778999,49.356899,48.185501,49.161701,22.334856,26693875
2000-05-24,48.989899,49.653702,48.419800,48.849300,22.192930,25878070
2000-05-25,48.778999,49.638100,48.591599,48.857101,22.196478,16756650
2000-05-26,49.169498,49.669300,48.576000,49.427200,22.455479,22438954
2000-05-29,49.747398,54.269199,49.669300,53.019600,24.087553,75581937
2000-05-30,53.222698,54.019299,52.652599,53.699100,24.396263,36432846
2000-05-31,54.823700,55.729599,53.433601,53.714699,24.403349,54113028
2000-06-01,53.433601,54.027100,52.504200,52.980598,24.069838,34453478
2000-06-02,53.574100,54.042702,52.183998,52.707298,23.945671,37430696
2000-06-05,52.746300,54.956402,52.543301,52.980598,24.069838,69424048
2000-06-06,52.793201,53.550701,52.496399,52.918098,24.041447,25092848
2000-06-07,53.089901,53.792801,52.519798,52.785400,23.981153,24022158
2000-06-08,53.089901,53.886501,52.832199,53.238300,24.186916,29453715
2000-06-09,53.402302,55.089199,52.957199,53.292999,24.211761,78706396
2000-06-12,53.480400,53.995800,52.879101,53.011799,24.084013,26390788
2000-06-13,52.949402,54.112999,52.644798,52.871300,24.020185,43772423
2000-06-14,54.120800,54.120800,52.496399,52.691601,23.938545,28707099
2000-06-15,53.261700,53.261700,51.153099,51.770100,23.519892,38907320
2000-06-16,51.473301,52.457401,51.387402,51.895100,23.576677,29186942
2000-06-19,52.129299,52.480801,51.574902,51.754501,23.512806,19865231
2000-06-20,52.090302,52.168400,51.317101,51.590500,23.438297,26558421
2000-06-21,52.168400,52.168400,51.270302,51.410900,23.356703,13261041
2000-06-22,51.598301,54.636200,50.489300,53.886501,24.481400,122558419
2000-06-23,54.058300,55.393799,52.324600,52.754101,23.966940,102422030
2000-06-26,52.324600,52.418301,51.270302,51.723202,23.498581,22184429
2000-06-27,51.754501,53.089901,51.559200,52.246498,23.736326,48889618
2000-06-28,52.324600,52.629200,51.934101,52.129299,23.683081,11170336
2000-06-29,52.379200,53.995800,52.308998,53.457001,24.286268,48773172
2000-06-30,53.730301,53.839699,52.480801,53.230499,24.183369,40626541
2000-07-03,52.793201,54.972000,52.793201,54.378502,24.704922,63083826
2000-07-04,54.448799,54.605000,53.738098,53.949001,24.509798,34449534
2000-07-05,54.511299,56.284100,54.136398,55.315701,25.130711,86817801
2000-07-06,54.823700,56.994801,54.667500,56.596500,25.712591,91739571
2000-07-07,56.916599,57.150902,56.229401,56.416801,25.630957,51021637
2000-07-10,56.698002,57.947498,56.018600,57.556999,26.148962,60304210
2000-07-11,57.775700,58.993999,57.252499,58.720699,26.677647,77730033
2000-07-12,58.431702,58.689400,57.479000,57.799099,26.258947,32347779
2000-07-13,57.916302,58.384899,56.698002,57.127499,25.953833,38065520
2000-07-14,57.205601,57.861599,56.166901,56.416801,25.630957,40997890
2000-07-17,56.682400,56.994801,55.838902,56.744801,25.779966,39383014
2000-07-18,56.463699,56.698002,55.651501,55.940399,25.414518,23820363
2000-07-19,55.995098,56.619900,55.057999,55.307899,25.127163,26749352
2000-07-20,55.120399,56.354401,54.198898,55.854500,25.375488,56989511
2000-07-21,55.760799,55.760799,53.457001,53.714699,24.403349,65719677
2000-07-24,53.269600,53.269600,50.629902,50.996899,23.168615,38519363
2000-07-25,50.380001,52.551102,50.012901,52.152802,23.693756,42287181
2000-07-26,52.949402,52.949402,50.606499,50.856400,23.104784,24846729
2000-07-27,50.918800,54.792400,50.309700,53.738098,24.413980,55152999
2000-07-28,54.355099,54.667500,52.980598,53.175800,24.158522,38319309
2000-07-31,52.793201,53.246101,52.402699,52.605701,23.899515,12846515
2000-08-01,52.480801,53.402302,52.418301,52.871300,24.020185,23899156
2000-08-02,52.699501,53.058701,52.480801,52.949402,24.055666,9324041
2000-08-03,53.074299,53.691299,52.527599,52.738499,23.959846,21343334
2000-08-04,52.871300,52.910301,51.410900,51.559200,23.424076,20946824
2000-08-07,51.387402,51.855999,50.629902,51.582699,23.434753,15822010
2000-08-08,51.801300,52.066898,51.465500,51.676399,23.477318,14421882
2000-08-09,52.012199,52.793201,51.723202,52.121498,23.679535,15333716
2000-08-10,51.855999,52.441700,51.254700,51.473301,23.385052,10884215
2000-08-11,51.465500,51.855999,51.184399,51.426498,23.363789,12492298
2000-08-14,51.387402,51.832600,50.340900,51.442101,23.370872,16980822
2000-08-15,null,null,null,null,null,null
2000-08-16,51.840401,53.230499,51.582699,52.699501,23.942129,30857307
2000-08-17,52.949402,53.949001,52.402699,52.754101,23.966940,39384666
2000-08-18,52.644798,53.082100,52.426102,52.629200,23.910191,11741950
2000-08-21,52.512001,52.933701,52.340199,52.558899,23.878252,9272515
2000-08-22,52.871300,53.457001,52.590099,52.840000,24.005960,18237275
2000-08-23,53.371101,54.042702,52.879101,53.035301,24.094690,34724816
2000-08-24,52.949402,53.222698,52.168400,52.418301,23.814375,21128753
2000-08-25,52.558899,52.855598,51.738899,52.105900,23.672447,10597506
2000-08-28,52.090302,52.324600,51.793499,51.887199,23.573088,7624020
2000-08-29,51.746700,52.246498,51.434299,51.606098,23.445385,13861369
2000-08-30,52.285500,52.918098,51.793499,52.621300,23.906603,19630323
2000-08-31,52.871300,53.230499,52.332401,52.566700,23.881796,17548172
2000-09-01,null,null,null,null,null,null
2000-09-04,52.933701,55.721802,52.832199,55.276600,25.112942,50422947
2000-09-05,55.760799,56.166901,55.018902,55.565601,25.244246,23267847
2000-09-06,55.604599,57.150902,54.979900,56.791698,25.801271,62617684
2000-09-07,56.409000,57.931900,56.244999,56.518398,25.677111,48332102
2000-09-08,56.541801,58.572300,56.393398,57.931900,26.319284,38135389
2000-09-11,58.541100,60.446602,58.431702,59.845299,27.188568,45170554
2000-09-12,60.134201,60.883900,59.540699,59.892101,27.209829,27730959
2000-09-13,60.282600,60.282600,58.103699,58.650398,26.645706,37892587
2000-09-14,58.736301,59.454800,58.213100,58.681599,26.659880,26887988
2000-09-15,58.728500,58.908100,56.721401,57.158699,25.968006,24321404
2000-09-18,56.698002,56.698002,53.597599,54.074001,24.566586,33555581
2000-09-19,53.761600,54.972000,52.168400,52.730701,23.956301,31155246
2000-09-20,53.300800,54.784599,52.730701,54.277000,24.658810,24512930
2000-09-21,54.339500,54.667500,53.472599,54.339500,24.687208,22114125
2000-09-22,54.198898,54.198898,52.473000,52.847801,24.009502,26968370
2000-09-25,53.425800,54.042702,52.793201,53.410099,24.264967,22194500
2000-09-26,53.730301,53.730301,52.800999,53.308601,24.218853,18291926
2000-09-27,53.269600,55.401600,52.230900,54.964199,24.971014,42346550
2000-09-28,55.448399,55.448399,53.652199,53.980202,24.523970,31527696
2000-09-29,54.323799,54.651901,53.269600,53.495998,24.303988,17371691
2000-10-02,null,null,null,null,null,null
2000-10-03,53.113400,53.964600,52.832199,53.597599,24.350143,19183286
2000-10-04,54.042702,54.433201,53.714699,54.144199,24.598476,11620114
2000-10-05,53.909901,54.245800,52.902500,53.129002,24.137253,10993657
2000-10-06,52.800999,53.386700,52.566700,53.167999,24.154976,13348100
2000-10-09,53.261700,54.120800,52.957199,53.175800,24.158522,15788084
2000-10-10,53.269600,53.339802,52.074699,52.355801,23.785984,13718322
2000-10-11,52.012199,52.230900,51.168800,51.590500,23.438297,12428877
2000-10-12,51.153099,52.246498,50.380001,51.129700,23.228945,31582039
2000-10-13,50.801701,50.801701,47.654400,49.716202,22.586779,24458030
2000-10-16,50.137901,52.230900,47.677799,48.466599,22.019064,31111262
2000-10-17,47.662201,48.685299,46.428299,47.162399,21.426546,37607074
2000-10-18,46.779701,47.248299,45.959702,46.600101,21.171087,17358208
2000-10-19,46.358002,48.169899,44.827301,47.349800,21.511684,32123844
2000-10-20,48.302601,48.966400,46.256500,46.561100,21.153366,40302077
2000-10-23,46.545399,46.545399,44.257198,44.647701,20.284082,22648618
2000-10-24,44.671101,46.029999,44.436901,45.717602,20.770153,31959931
2000-10-25,45.920700,48.279202,45.811401,47.646599,21.646521,35112535
2000-10-26,48.099602,48.419800,47.490398,47.724701,21.682007,8653658
2000-10-27,47.943401,48.185501,46.873501,47.318600,21.497511,22277238
2000-10-30,47.560699,48.326000,46.873501,47.014000,21.359123,18713859
2000-10-31,46.865700,47.443600,45.967499,47.193600,21.440720,19434110
2000-11-01,48.490101,48.857101,47.568501,48.193298,21.894897,33135555
2000-11-02,48.248001,49.669300,48.248001,49.310101,22.402279,34222629
2000-11-03,49.731800,50.098801,49.169498,49.302299,22.398735,26794930
2000-11-06,49.505299,49.966099,48.732201,48.841499,22.189384,25532452
2000-11-07,48.443199,49.239799,48.443199,48.919601,22.224871,16630050
2000-11-08,49.466301,50.356602,49.200699,49.739601,22.597404,35985450
2000-11-09,49.591202,50.403400,49.356899,49.848900,22.647058,24370234
2000-11-10,49.739601,49.942600,48.458801,48.599400,22.079393,22508830
2000-11-13,48.427601,48.427601,47.037498,47.232700,21.458485,14940491
2000-11-14,47.178001,48.716499,47.178001,48.583801,22.072315,23541291
2000-11-15,49.349098,49.575600,48.435398,48.903999,22.217779,19595834
2000-11-16,49.200699,49.263199,48.318199,48.677502,22.114880,20867832
2000-11-17,48.576000,48.646301,48.029301,48.552502,22.058090,21716706
2000-11-20,48.505699,48.825901,48.271400,48.451000,22.011976,10754785
2000-11-21,48.849300,48.849300,48.044899,48.279202,21.933928,24018150
2000-11-22,48.419800,48.654099,48.044899,48.130798,21.866505,7341523
2000-11-23,47.951199,48.810200,47.677799,48.599400,22.079393,16329172
2000-11-24,48.810200,49.497501,48.732201,48.943001,22.235502,21580022
2000-11-27,49.044498,49.966099,48.966400,49.778599,22.615118,19717017
2000-11-28,49.973900,51.582699,49.552200,51.465500,23.381508,43319041
2000-11-29,51.231201,51.918499,50.606499,51.106300,23.218319,33203222
2000-11-30,51.075001,51.582699,50.840801,51.254700,23.285742,20054267
2000-12-01,51.075001,51.582699,50.684601,51.246899,23.282192,23197562
2000-12-04,51.371799,52.387100,51.371799,51.949699,23.601484,31447718
2000-12-05,52.246498,53.074299,52.215199,52.902500,24.034355,24186609
2000-12-06,53.839699,53.839699,52.574501,52.675999,23.931454,19986914
2000-12-07,52.543301,53.160198,52.441700,52.722900,23.952763,13954427
2000-12-08,52.793201,53.402302,52.660400,53.011799,24.084013,27290740
2000-12-11,53.246101,54.191101,53.105499,54.034901,24.548822,38822028
2000-12-12,54.198898,54.230099,53.652199,53.777199,24.431746,15238187
2000-12-13,54.042702,54.597198,53.792801,54.261398,24.651722,26088777
2000-12-14,54.339500,55.104801,53.886501,54.089600,24.573668,40441661
2000-12-15,53.886501,53.886501,52.527599,52.785400,23.981153,25697063
2000-12-18,52.324600,53.558498,51.551399,53.308601,24.218853,24386503
2000-12-19,53.613201,53.824001,52.808800,53.011799,24.084013,22542103
2000-12-20,53.886501,53.886501,52.699501,53.394501,24.257881,13406848
2000-12-21,53.121201,53.878700,52.566700,53.464802,24.289820,27189167
2000-12-22,53.808399,54.198898,52.675999,52.824402,23.998873,22784783
2000-12-25,null,null,null,null,null,null
2000-12-26,52.644798,53.402302,51.004799,51.231201,23.275059,24423495
2000-12-27,50.918800,52.324600,50.606499,52.020000,23.633425,25658738
2000-12-28,52.449501,53.136799,51.980999,52.918098,24.041447,25881764
2000-12-29,52.863400,53.214901,52.644798,52.941601,24.052118,17199673
2001-01-01,53.105499,53.675701,52.949402,53.378899,24.250788,19259768
2001-01-02,53.160198,56.073200,53.144600,55.339100,25.141338,42408935
2001-01-03,55.448399,56.494900,55.136101,56.237202,25.549358,56622894
2001-01-04,56.088799,57.307098,55.635899,55.885799,25.389711,38303310
2001-01-05,55.682701,57.291500,55.682701,56.901001,25.850933,47762434
2001-01-08,56.619900,57.393002,55.799900,56.260601,25.559992,43809518
2001-01-09,56.135700,56.510601,55.776501,55.909199,25.400343,28898145
2001-01-10,56.002899,56.455898,54.534698,54.932999,24.956844,30288075
2001-01-11,55.057999,55.807701,54.823700,55.573399,25.247780,26062495
2001-01-12,55.752998,55.979500,55.292301,55.378201,25.159101,15382099
2001-01-15,55.300098,55.682701,54.979900,55.534401,25.230068,12662422
2001-01-16,55.534401,57.853802,55.534401,57.541401,26.141874,66565728
2001-01-17,57.963200,58.017799,56.424599,56.549599,25.691286,26660724
2001-01-18,56.698002,57.244701,56.440300,56.971298,25.882868,17480006
2001-01-19,57.026001,58.384899,57.026001,57.650799,26.191576,42024160
2001-01-22,57.635101,58.712898,57.494598,58.494202,26.574745,48578553
2001-01-23,58.533199,60.017101,58.533199,59.611000,27.082129,52973026
2001-01-24,60.040501,60.056099,59.118999,59.407902,26.989855,34963873
2001-01-25,59.587601,59.899899,58.830002,59.618801,27.085669,28745014
2001-01-26,null,null,null,null,null,null
2001-01-29,59.353298,59.353298,56.385601,58.986198,26.798264,32487113
2001-01-30,59.126801,61.071400,59.126801,60.860500,27.649786,67309718
2001-01-31,63.258099,63.258099,59.509399,60.071800,27.291470,37774854
2001-02-01,59.899899,60.696499,58.213100,60.313900,27.401457,81576106
2001-02-02,60.056099,61.836700,59.970200,61.618099,27.993977,64849995
2001-02-05,61.399399,62.555199,60.954201,62.344299,28.323900,68314598
2001-02-06,62.477100,62.867599,61.891399,62.141300,28.231678,38725820
2001-02-07,61.797699,62.156898,61.227600,61.453999,27.919424,23285818
2001-02-08,61.102600,62.078800,60.993301,61.844501,28.096830,30624927
2001-02-09,62.008499,62.789501,61.578999,62.305302,28.306181,44624594
2001-02-12,61.891399,63.476700,61.735199,62.563000,28.423258,42186402
2001-02-13,62.789501,64.335800,62.086601,64.046898,29.097412,54630420
2001-02-14,64.796600,65.194901,63.968800,64.905899,29.487667,57343663
2001-02-15,64.820000,66.444397,64.507599,66.022697,29.995050,94158345
2001-02-16,66.210098,67.061401,65.600998,65.983704,29.977325,81209450
2001-02-19,66.069504,66.702103,65.366699,66.436600,30.183094,40755312
2001-02-20,66.225700,66.624001,65.757202,66.038300,30.002136,45814437
2001-02-21,66.077400,66.358498,64.367104,64.679398,29.384768,50514968
2001-02-22,64.507599,65.444801,63.820400,64.765297,29.423792,49856916
2001-02-23,64.827797,65.694702,63.976601,64.242104,29.186096,49474229
2001-02-26,64.070297,64.491997,62.984699,63.453300,28.827736,39832830
2001-02-27,63.648602,63.921902,62.055401,62.805099,28.533251,35921267
2001-02-28,62.789501,65.600998,62.578602,64.679398,29.384768,70742841
2001-03-01,64.976196,69.662003,64.976196,68.443703,31.094948,102036929
2001-03-02,68.724800,70.442902,64.843399,65.460403,29.739588,85895595
2001-03-05,65.679100,66.381897,62.867599,63.828201,28.998056,60437404
2001-03-06,null,null,null,null,null,null
2001-03-07,64.351402,66.335098,62.258400,64.351402,29.235758,48305705
2001-03-08,64.577904,65.624397,63.890701,64.570099,29.335115,28365835
2001-03-09,64.210899,64.210899,62.266300,63.960899,29.058346,25138791
2001-03-12,63.898499,64.351402,62.789501,63.726700,28.951939,23504119
2001-03-13,62.641102,65.366699,58.634800,60.618401,27.539795,33708328
2001-03-14,60.758999,63.242500,60.157600,62.383400,28.341661,21591591
2001-03-15,61.383801,62.703602,60.618401,62.047600,28.189102,15905074
2001-03-16,61.540001,62.360001,59.212700,59.978001,27.248856,20508680
2001-03-19,59.509399,60.602798,58.666000,59.743698,27.142406,14461666
2001-03-20,59.978001,60.095200,57.869400,58.314602,26.493151,11664847
2001-03-21,58.806599,62.984699,57.049400,62.680199,28.476501,21268606
2001-03-22,63.312801,63.851601,61.071400,61.446301,27.915930,18363376
2001-03-23,61.540001,62.578602,58.463001,59.283001,26.933105,22686245
2001-03-26,59.353298,60.384102,58.744099,60.009300,27.263079,11342860
2001-03-27,59.821800,61.602402,59.618801,61.024502,27.724298,18796322
2001-03-28,61.696201,63.258099,61.477501,62.789501,28.526161,17077990
2001-03-29,62.672401,63.390900,61.540001,61.922600,28.132317,24412637
2001-03-30,61.555599,61.961700,60.391899,60.844898,27.642702,15726545
2001-04-02,60.368500,61.508701,58.501999,61.079201,27.749142,17861445
2001-04-03,60.915199,61.696201,60.290401,61.048000,27.734974,9845505
2001-04-04,59.376701,60.556000,59.079899,59.837502,27.185026,9293879
2001-04-05,null,null,null,null,null,null
2001-04-06,59.821800,61.375999,59.509399,59.782799,27.160173,7473328
2001-04-09,59.384499,59.931198,54.940800,55.799900,25.350683,31324051
2001-04-10,55.479698,55.479698,50.965698,51.325001,23.317675,23397917
2001-04-11,51.543598,52.722900,47.896500,50.645500,23.008963,36380334
2001-04-12,49.669300,49.669300,45.623901,46.443901,21.100121,41615082
2001-04-13,null,null,null,null,null,null
2001-04-16,45.702000,48.888302,45.295898,48.130798,21.866505,28867535
2001-04-17,47.951199,50.262798,47.794998,49.231998,22.366793,25302422
2001-04-18,49.044498,51.528000,47.326401,51.106300,23.218319,42091007
2001-04-19,51.535801,59.134602,51.535801,57.752300,26.237686,68106125
2001-04-20,57.775700,58.556702,55.151699,56.049801,25.464222,36887054
2001-04-23,55.448399,56.760502,54.784599,55.307899,25.127163,20847844
2001-04-24,54.854900,55.136101,53.808399,54.581600,24.797199,17068022
2001-04-25,54.667500,56.698002,54.355099,56.018600,25.450045,31761075
2001-04-26,56.299702,57.150902,54.948601,55.424999,27.247572,32667877
2001-04-27,54.823700,54.823700,51.949699,53.941200,26.518122,33086763
2001-04-30,54.464401,55.198502,52.168400,53.495998,26.299252,21292519
2001-05-01,null,null,null,null,null,null
2001-05-02,53.417900,54.120800,52.512001,53.464802,26.283918,14486769
2001-05-03,53.261700,54.480000,53.050900,53.722500,26.410599,14982695
2001-05-04,53.597599,54.042702,53.261700,53.683498,26.391428,8043822
2001-05-07,53.574100,54.261398,53.035301,53.246101,26.176405,7199916
2001-05-08,53.183701,54.386299,53.113400,54.058300,26.575686,14084446
2001-05-09,54.198898,55.885799,54.128601,54.940800,27.009531,28484272
2001-05-10,54.964199,55.714001,54.761200,55.471901,27.270630,13958288
2001-05-11,55.674900,56.432499,55.315701,55.503101,27.285961,14281389
2001-05-14,55.448399,56.549599,55.393799,56.198200,27.627687,11373860
2001-05-15,55.760799,58.166199,54.378502,57.916302,28.472328,29765016
2001-05-16,58.197399,58.541100,57.033798,57.314899,28.176664,21237868
2001-05-17,57.619499,60.141998,57.619499,59.751499,29.374527,37131258
2001-05-18,60.087399,60.110802,58.259899,58.548901,28.783318,19319022
2001-05-21,58.103699,59.587601,58.041199,58.830002,28.921509,18593630
2001-05-22,59.017399,59.587601,58.681599,58.955002,28.982958,13491391
2001-05-23,58.892502,59.860901,58.861301,59.517300,29.259398,12072842
2001-05-24,59.509399,61.602402,59.509399,61.368099,30.169266,43228275
2001-05-25,61.532200,62.117901,61.079201,61.469700,30.219219,27307457
2001-05-28,61.540001,62.773899,61.540001,62.289700,30.622343,16683375
2001-05-29,62.320900,63.562698,62.008499,63.008202,30.975563,19571972
2001-05-30,63.414299,63.523602,60.907398,61.157299,30.065639,25007095
2001-05-31,60.852699,61.508701,59.821800,61.274399,30.123207,19609637
2001-06-01,61.422798,61.578999,59.056499,59.392300,29.197939,19693860
2001-06-04,59.665600,59.813999,57.986599,58.533199,28.775597,14231751
2001-06-05,58.220901,59.009602,57.869400,58.252102,28.637409,12966450
2001-06-06,58.556702,58.728500,56.830700,57.096298,28.069204,18115131
2001-06-07,57.322800,57.393002,55.784302,56.885399,27.965527,24094428
2001-06-08,57.010399,58.330200,56.908798,57.853802,28.441599,23024109
2001-06-11,57.791302,58.174000,57.182201,57.900700,28.464653,17092223
2001-06-12,57.775700,57.994400,57.400799,57.799099,28.414707,8830055
2001-06-13,57.947498,58.869099,57.799099,58.634800,28.825548,14712010
2001-06-14,58.392700,59.087700,56.557400,56.838600,27.942514,29779178
2001-06-15,56.557400,56.557400,55.151699,55.854500,27.458717,21713351
2001-06-18,55.464100,55.760799,52.965000,53.199299,26.153387,25356515
2001-06-19,53.105499,54.355099,53.050900,54.175499,26.633303,16697544
2001-06-20,52.324600,54.823700,52.324600,53.863098,26.479723,11929404
2001-06-21,53.847500,54.737801,53.105499,53.277401,26.191793,21593435
2001-06-22,53.417900,53.699100,52.512001,53.480400,26.291584,14257655
2001-06-25,53.214901,53.589699,52.410500,53.332001,26.218626,11303505
2001-06-26,53.183701,54.487900,52.949402,54.167702,26.629467,12985087
2001-06-27,54.042702,56.213799,53.542900,55.932598,27.497114,20265967
2001-06-28,55.917000,57.236900,55.682701,56.588600,27.819611,17621101
2001-06-29,56.619900,58.330200,56.244999,57.556999,28.295689,12318039
2001-07-02,57.916302,61.696201,55.026699,56.018600,27.539391,6451770
2001-07-03,54.605000,54.979900,50.606499,51.449902,25.293373,30081106
2001-07-04,50.450298,51.777901,50.294102,50.950100,25.047661,18060251
2001-07-05,51.855999,52.543301,51.239101,51.817001,25.473839,12840093
