Date,open,high,low,close,adj_close,volume
2006-01-31,48.865398,50.820000,48.804298,50.300800,42.830872,5966943
2006-02-01,49.476200,49.476200,47.338299,47.491001,40.438343,4987373
2006-02-02,47.949100,48.376701,46.452599,46.696999,39.762245,2290172
2006-02-03,47.674301,47.674301,46.116699,46.361000,39.476154,1283416
2006-02-06,47.017601,47.720100,46.467899,47.246700,40.230324,1893680
2006-02-07,47.628399,48.514099,47.338299,47.979698,40.854465,1581705
2006-02-08,48.101799,48.101799,46.727501,47.017601,40.035240,1698617
2006-02-10,47.200901,50.224400,47.048199,49.689999,42.310776,6833792
2006-02-13,49.781601,52.820400,49.781601,52.255402,44.495197,10247054
2006-02-14,52.682999,53.278500,50.697800,51.522400,43.871063,5323389
2006-02-15,51.583500,52.530300,50.087002,51.415501,43.780029,3097946
2006-02-16,51.613998,52.530300,51.186501,52.087399,44.352146,2535676
2006-02-17,52.285900,54.897202,51.323898,53.553398,45.600437,13206942
2006-02-20,53.446499,53.675499,51.186501,51.415501,43.780029,3031308
2006-02-21,51.644600,52.056900,51.186501,51.583500,43.923077,1040420
2006-02-22,51.522400,51.858398,51.155899,51.461300,43.819027,835563
2006-02-23,51.446098,53.843498,50.606201,52.774601,44.937302,3590031
2006-02-24,53.293800,53.385399,51.339199,51.782001,44.092110,1845342
2006-02-27,51.782001,53.415901,50.590900,53.171600,45.275345,2592135
2006-02-28,53.141102,54.362701,52.194302,53.935101,45.925457,3107370
2006-03-01,53.751900,55.553799,51.613998,54.530701,46.432613,4685158
2006-03-02,55.355301,55.706501,53.797699,54.683399,46.562622,2754328
2006-03-03,54.668098,56.408901,53.843498,55.798100,47.511787,2639711
2006-03-06,55.874500,55.889801,54.668098,55.202599,47.004726,3034929
2006-03-07,55.126202,55.263699,53.553398,54.668098,46.549606,2199700
2006-03-08,53.645000,55.584301,53.645000,54.530701,46.432613,1374602
2006-03-09,54.057301,54.973499,53.813000,54.668098,46.549606,6241182
2006-03-10,55.111000,60.165501,54.973499,56.607498,48.200989,11033178
2006-03-13,57.096100,59.066002,55.737000,58.287201,49.631237,8354307
2006-03-14,58.195599,58.791100,56.912899,58.088699,49.462227,4228079
2006-03-16,57.737499,68.335197,57.141899,66.945503,57.003754,33094429
2006-03-17,67.189903,73.237000,63.891399,71.083801,60.527485,45866108
2006-03-20,71.465599,78.474701,70.885300,75.527496,64.311264,34728893
2006-03-21,76.046700,76.871300,71.175400,72.702499,61.905796,17434726
2006-03-22,76.382698,76.382698,71.465599,72.106903,61.398659,19255363
2006-03-23,77.848602,78.444199,72.549797,74.275299,63.245029,26127347
2006-03-24,74.962502,76.932404,73.939400,74.718201,63.622173,11619717
2006-03-27,75.435898,76.031403,72.076401,72.824699,62.009842,7710703
2006-03-28,72.992599,74.825104,72.076401,72.259598,61.528664,6966824
2006-03-29,73.175903,74.519699,71.771004,73.160599,62.295864,14742463
2006-03-30,74.641800,79.238197,72.962097,74.168404,63.154003,21555136
2006-03-31,74.825104,75.741302,72.259598,72.992599,62.152805,9757797
2006-04-03,74.183701,76.352097,73.450699,75.817596,64.558289,8672526
2006-04-04,76.657501,77.573799,74.366997,75.848198,64.584351,6011359
2006-04-05,76.245201,76.535400,74.229500,75.420601,64.220245,6548790
2006-04-07,77.879204,88.873901,74.550201,76.489502,65.130409,21039433
2006-04-10,76.962898,77.237801,74.733498,75.588600,64.363297,5464747
2006-04-12,76.046700,76.352097,69.449898,72.427597,61.671726,5232615
2006-04-13,71.465599,76.046700,67.800697,73.007896,62.165852,10466291
2006-04-17,72.687202,78.123497,71.939003,77.253098,65.780609,12086714
2006-04-18,78.016602,79.100800,75.466400,76.932404,65.507538,6279053
2006-04-19,77.268303,77.665398,72.687202,75.054100,63.908176,9314968
2006-04-20,74.519699,75.741302,73.756104,74.428001,63.375053,3447079
2006-04-21,75.008301,75.023598,72.687202,74.168404,63.154003,4182723
2006-04-24,74.244797,77.695900,73.908897,75.588600,64.363297,5735293
2006-04-25,75.955101,75.955101,70.396698,74.519699,63.453140,4242623
2006-04-26,75.222099,76.046700,73.297997,73.817200,62.854954,2995925
2006-04-27,74.214302,79.100800,73.634003,75.084702,63.934219,6604241
2006-04-28,73.297997,81.788399,68.716904,80.734703,68.745186,23487407
2006-05-02,81.238602,93.974197,80.627800,87.942398,74.882492,27451917
2006-05-03,89.179298,89.912201,83.742996,85.468597,72.776077,8696091
2006-05-04,87.591103,90.859001,82.842003,83.636101,71.215706,8417111
2006-05-05,83.681900,85.972504,81.299698,82.154900,69.954475,4936890
2006-05-08,82.750397,85.819801,81.574600,84.766098,72.177895,12728216
2006-05-09,84.903603,88.186699,82.674103,87.606400,74.596405,12376543
2006-05-10,88.293602,88.568497,84.613403,85.285301,72.619987,4306374
2006-05-11,85.514397,86.736000,83.742996,84.506500,71.956863,3665452
2006-05-12,83.956802,85.819801,82.490799,83.559799,71.150734,3871094
2006-05-15,86.736000,86.736000,80.963799,83.269600,70.903610,5117124
2006-05-16,83.376503,83.651398,78.367798,82.307602,70.084496,4313813
2006-05-17,83.376503,83.376503,76.657501,79.345100,67.561943,11435184
2006-05-18,78.795403,79.070297,71.771004,74.870903,63.752174,7290620
2006-05-19,76.352097,79.070297,68.808502,70.305000,59.864353,4750048
2006-05-22,72.229103,72.229103,61.097000,69.449898,59.136230,3346908
2006-05-23,66.579002,76.352097,64.441200,76.199402,64.883392,3857984
2006-05-24,76.657501,76.657501,70.579903,71.786301,61.125660,7458778
2006-05-25,72.687202,74.458603,69.404099,73.725601,62.776981,4265327
2006-05-26,74.794502,76.199402,73.023201,74.947197,63.817162,3365810
2006-05-29,75.893997,76.260498,74.137901,75.527496,64.311264,3403262
2006-05-30,76.260498,76.260498,70.732597,72.763603,61.957825,2705187
2006-05-31,73.297997,73.297997,67.189903,70.870003,60.345440,4984164
2006-06-01,73.297997,74.825104,67.189903,68.747498,58.538143,2736840
2006-06-02,68.411499,70.320297,67.373100,68.686401,58.486115,3297230
2006-06-05,69.663696,74.030998,68.716904,73.435501,62.529942,4056662
2006-06-06,72.381798,72.381798,65.968201,70.595200,60.111446,3953191
2006-06-07,69.358299,70.091202,66.273598,67.373100,57.367859,6819100
2006-06-08,65.968201,67.373100,61.234402,65.632301,55.885567,5174896
2006-06-09,63.830399,67.189903,61.738300,63.677700,54.221233,9708565
2006-06-12,65.510101,66.640099,62.196400,63.601299,54.156178,3170187
2006-06-13,62.150600,64.135803,57.554199,60.929001,51.880737,3023767
2006-06-14,61.081699,63.769299,57.722198,59.020199,50.255394,3710346
2006-06-15,62.608700,65.662804,61.081699,64.487000,54.910339,4091118
2006-06-16,65.693398,69.938499,65.662804,67.464699,57.445839,7719370
2006-06-19,68.716904,69.556801,64.135803,67.754898,57.692944,4957803
2006-06-20,67.189903,67.189903,65.357399,66.945503,57.003754,2080594
2006-06-21,66.823402,69.877502,64.135803,68.823799,58.603107,3197367
2006-06-22,69.327698,71.160202,68.182404,70.075996,59.669350,3299083
2006-06-23,66.151497,71.740402,64.242699,70.717300,60.215408,2162566
2006-06-26,70.732597,71.282303,67.174599,67.846497,57.770939,2798888
2006-06-27,68.411499,69.572098,66.304199,68.472603,58.304066,2352908
2006-06-28,68.472603,70.030197,66.273598,69.175003,58.902157,1981962
2006-06-29,69.175003,70.243896,67.189903,67.800697,57.731945,1943351
2006-06-30,69.022301,74.641800,69.022301,73.466003,62.555912,3623210
2006-07-03,73.756104,74.672401,71.572502,72.977303,62.139793,4781511
2006-07-04,73.603401,77.848602,73.603401,76.764397,65.364487,4851208
2006-07-05,77.497398,81.238602,74.550201,79.696297,67.860977,8527710
2006-07-06,78.795403,81.055397,77.039299,79.894897,68.030098,3848217
2006-07-07,79.833801,81.238602,76.657501,79.161903,67.405952,8504054
2006-07-10,78.184601,80.933296,78.184601,80.536201,68.576157,2213413
2006-07-11,79.406197,80.536201,77.573799,78.031898,66.443741,1745361
2006-07-12,76.962898,79.620003,76.657501,79.406197,67.613968,2116264
2006-07-13,79.253502,79.558899,77.665398,78.123497,66.521751,1492185
2006-07-14,77.879204,83.941498,75.741302,82.414497,70.175507,6479539
2006-07-17,81.849503,82.887901,79.558899,80.627800,68.654144,4635706
2006-07-18,80.627800,81.849503,78.184601,79.268799,67.496971,2669526
2006-07-19,79.833801,82.154900,75.863503,76.978203,65.546532,5812946
2006-07-20,79.375702,80.612602,76.352097,77.863899,66.300705,6737649
2006-07-21,77.268303,77.695900,74.825104,77.008797,65.572594,2865438
2006-07-24,77.268303,80.780502,74.092102,76.397903,65.052422,7173557
2006-07-25,75.435898,78.108200,74.825104,75.374802,64.181244,5997731
2006-07-26,76.046700,83.010002,75.161003,80.566704,68.602127,10536335
2006-07-27,81.544098,84.888298,79.589401,80.078102,68.186089,10708969
2006-07-28,79.406197,80.780502,78.108200,78.657997,66.976875,2127253
2006-07-31,78.856499,81.513496,78.856499,80.368202,68.433113,3536058
2006-08-01,80.322403,80.322403,78.337303,78.749603,67.054886,2724394
2006-08-02,78.489998,80.230797,78.489998,79.268799,67.496971,1578489
2006-08-03,79.711601,80.872200,79.329803,79.543602,67.730957,4029865
2006-08-04,79.986504,81.544098,79.329803,79.604698,67.782990,4179383
2006-08-07,80.016998,81.238602,79.116096,80.658401,68.680214,2565017
2006-08-08,81.238602,82.093803,79.620003,79.894897,68.030098,3019019
2006-08-09,79.406197,81.498299,79.406197,80.658401,68.680214,3348980
2006-08-10,80.902702,81.238602,80.169701,80.765297,68.771217,3001046
2006-08-11,80.933296,84.231697,80.933296,82.445000,70.201485,6027380
2006-08-14,82.765701,84.292702,82.200699,83.193298,70.838661,3930873
2006-08-16,84.598198,85.361702,83.300201,83.712502,71.280762,4766387
2006-08-17,84.521797,84.537102,82.368698,83.422302,71.033653,3045888
2006-08-18,83.223801,83.804100,82.063301,83.010002,70.682594,1042689
2006-08-21,83.071098,84.598198,81.849503,83.040604,70.708633,2319422
2006-08-22,83.941498,84.460701,82.460297,82.842003,70.539543,1682907
2006-08-23,82.765701,84.598198,82.063301,83.407097,71.020706,4583072
2006-08-24,83.223801,85.819801,82.551903,85.270103,72.607063,6956015
2006-08-25,86.170998,90.645203,85.819801,88.996002,75.779633,15145916
2006-08-28,89.179298,92.844200,86.827599,87.850800,74.804497,5096944
2006-08-29,88.568497,89.179298,87.133003,87.881302,74.830460,4092437
2006-08-30,88.507401,90.400902,85.819801,88.446297,75.311562,9004230
2006-08-31,89.179298,89.973297,80.994301,84.323303,71.800858,20019481
2006-09-01,84.598198,90.370399,79.238197,88.217201,75.116486,58507352
2006-09-04,88.568497,96.020401,87.087196,92.828903,79.043327,37881739
2006-09-05,92.935799,93.119003,90.431396,90.782700,77.301018,13776173
2006-09-06,90.553596,91.882103,88.568497,88.965500,75.753654,9954118
2006-09-07,88.507401,91.271301,87.652199,90.614700,77.157951,12564285
2006-09-08,91.149200,92.447098,88.003403,88.782204,75.597603,8210375
2006-09-11,90.660500,92.951103,87.071999,87.942398,74.882492,12090215
2006-09-12,88.263000,95.104202,87.041397,93.485497,79.602417,22077004
2006-09-13,93.149597,96.417397,93.149597,94.294899,80.291626,14210496
2006-09-14,94.676598,98.280403,94.676598,96.188400,81.903923,14647220
2006-09-15,96.524399,99.105003,93.790901,97.639099,83.139198,23764652
2006-09-18,99.257797,100.403000,97.654404,98.173599,83.594307,26135480
2006-09-19,98.769096,99.227203,92.080704,93.684097,79.771523,15159275
2006-09-20,93.119003,95.226402,92.004303,94.233803,80.239594,14517178
2006-09-21,95.852402,96.570198,93.699303,94.111603,80.135544,10752154
2006-09-22,94.615501,94.676598,90.645203,91.546204,77.951111,11220236
2006-09-25,91.607300,92.508202,89.332001,90.736900,77.262009,10591124
2006-09-26,89.851196,92.691498,89.851196,91.988998,78.328163,10115538
2006-09-27,91.927902,94.615501,91.927902,92.401299,78.679222,7821774
2006-09-28,92.508202,93.119003,90.736900,91.210197,77.665009,9238133
2006-09-29,91.622498,93.913101,91.332397,93.455002,79.576447,6941608
2006-10-03,93.790901,94.539200,92.263901,92.538803,78.796310,6111893
2006-10-04,92.859497,93.241203,88.980797,89.438904,76.156776,7573709
2006-10-05,90.706299,91.469803,88.934998,89.454102,76.169693,11152025
2006-10-06,90.095497,91.866898,89.484703,89.988602,76.624832,7994729
2006-10-09,89.790100,91.408798,89.057098,90.629997,77.170959,3782901
2006-10-10,91.622498,91.744698,89.560997,89.927498,76.572807,3020100
2006-10-11,91.622498,91.622498,86.216797,87.560600,74.557396,5897089
2006-10-12,87.652199,91.439301,87.071999,91.057503,77.534988,6693269
2006-10-13,91.622498,92.752502,90.278702,90.813202,77.326973,6689101
2006-10-16,91.775299,93.455002,91.011703,93.012199,79.199409,9478801
2006-10-17,93.424500,93.455002,91.088097,91.912697,78.263184,4366500
2006-10-18,91.622498,92.233398,90.400902,90.706299,77.235947,2731611
2006-10-19,90.461998,90.691002,88.873901,89.393097,76.117752,5267503
2006-10-20,89.637398,91.408798,89.026604,89.515198,76.221725,4881191
2006-10-23,91.256104,91.592003,89.240402,89.897003,76.546822,2049992
2006-10-26,90.553596,90.752098,88.568497,89.102898,75.870659,6509541
2006-10-27,89.179298,93.302299,88.263000,92.798401,79.017357,10536116
2006-10-30,93.149597,93.149597,91.622498,91.943199,78.289154,3987450
2006-10-31,92.233398,94.478104,91.775299,92.156998,78.471207,7635630
2006-11-01,92.386101,97.425301,92.386101,96.890800,82.502014,12949150
2006-11-02,97.669601,99.196701,95.745598,98.509499,83.880333,10502541
2006-11-03,97.730698,100.861000,95.898300,99.578400,84.790482,10935165
2006-11-06,102.005997,103.655998,99.731102,103.152000,87.833382,13579420
2006-11-07,103.197998,103.717003,99.288300,99.837997,85.011543,7107409
2006-11-08,100.478996,101.625000,96.279999,98.204102,83.620293,10170297
2006-11-09,98.646896,100.174004,97.730698,98.967598,84.270409,4836094
2006-11-10,99.105003,101.396004,98.723297,100.846001,85.869858,4886466
2006-11-13,101.700996,105.502998,101.457001,104.464996,88.951401,15505202
2006-11-14,105.365997,106.892998,100.021004,102.738998,87.481728,16549073
2006-11-15,102.922997,103.472000,99.257797,100.417999,85.505417,7845601
2006-11-16,101.517998,104.358002,100.785004,101.792999,86.676208,8395458
2006-11-17,101.884003,103.532997,98.723297,102.495003,87.273964,12025537
2006-11-20,102.616997,104.098000,99.410500,103.717003,88.314484,6916363
2006-11-21,104.143997,106.343002,102.769997,105.274002,89.640259,12423437
2006-11-22,105.670998,106.892998,104.526001,106.511002,90.693558,10910703
2006-11-23,106.892998,110.908997,105.916000,109.764000,93.463486,12508723
2006-11-24,110.557999,113.459000,110.099998,112.818001,96.063942,13780810
2006-11-27,113.000999,114.635002,109.656998,110.329002,93.944580,13833500
2006-11-28,108.695000,111.444000,107.197998,110.908997,94.438431,11035621
2006-11-29,111.504997,113.444000,110.893997,111.366997,94.828415,6505880
2006-11-30,111.977997,115.567001,110.344002,113.994003,97.065308,16584661
2006-12-01,114.803001,116.361000,113.612000,115.551003,98.391083,6621260
2006-12-04,115.750000,116.361000,112.772003,113.367996,96.532257,8074544
2006-12-05,113.917000,114.223000,108.237000,109.443001,93.190140,14872577
2006-12-06,110.833000,110.970001,106.587997,107.259003,91.330475,12994705
2006-12-07,107.808998,110.649002,107.197998,109.764000,93.463486,8414203
2006-12-08,110.191002,110.251999,104.418999,105.960999,90.225227,12685791
2006-12-11,105.960999,105.960999,95.058403,98.265198,83.672295,17685462
2006-12-12,96.814499,101.227997,93.180099,96.203697,81.916954,23968841
2006-12-13,98.036102,103.502998,94.676598,102.373001,87.170074,14408618
2006-12-14,103.227997,109.275002,102.098000,107.808998,91.798798,19811736
2006-12-15,108.389000,109.030998,102.311996,104.449997,88.938637,50367293
2006-12-18,109.367996,112.860001,98.090202,106.837997,91.851364,19541591
2006-12-19,107.387001,109.348999,103.955002,107.054001,92.037071,10171378
2006-12-20,107.877998,108.466003,103.563004,105.485001,90.688187,6214399
2006-12-21,104.738998,105.485001,102.699997,103.601997,89.069305,4048541
2006-12-22,103.857002,109.427002,103.169998,108.525002,93.301735,4801774
2006-12-26,109.231003,116.469002,107.877998,114.135002,98.124794,7737769
2006-12-27,114.527000,115.900002,110.250999,111.232002,95.629021,4045382
2006-12-28,111.761002,116.292000,109.427002,114.781998,98.681046,7152766
2006-12-29,115.135002,116.311996,113.370003,115.153999,99.000854,2848308
2007-01-02,114.939003,115.723000,112.271004,112.722000,96.910011,3360110
2007-01-03,113.056000,114.135002,110.663002,111.330002,95.713257,3901162
2007-01-04,111.446999,115.194000,111.211998,112.820000,96.994270,4609695
2007-01-05,112.584999,112.780998,109.838997,110.486000,94.987671,2655406
2007-01-08,110.584000,112.193001,106.974998,107.760002,92.644051,2468865
2007-01-09,107.837997,112.467003,107.837997,108.191002,93.014595,3853125
2007-01-10,108.329002,109.859001,105.347000,108.623001,93.386009,10008263
2007-01-11,109.819000,111.565002,106.308998,107.739998,92.626854,6948008
2007-01-12,109.407997,109.603996,107.289001,107.799004,92.677589,4624253
2007-01-15,108.269997,113.330002,107.681999,111.997002,96.286713,4175594
2007-01-16,112.584999,112.780998,109.210999,111.113998,95.527565,1585096
2007-01-17,111.055000,112.860001,111.015999,111.741997,96.067482,1549738
2007-01-18,111.741997,114.507004,111.407997,113.251999,97.365662,3258321
2007-01-19,114.153999,116.487999,111.800003,115.704002,99.473701,4392599
2007-01-22,116.508003,119.920998,115.763000,118.508003,101.884392,8561112
2007-01-23,118.390999,126.570000,117.292000,124.294998,106.859604,14471424
2007-01-24,124.746002,130.315994,122.783997,128.904007,110.822098,6883624
2007-01-25,130.630005,132.591003,124.805000,128.158997,110.181602,8742522
2007-01-29,128.276001,128.942993,122.489998,123.686996,106.336899,8621805
2007-01-31,124.550003,126.236000,121.450996,122.921997,105.679192,5124013
2007-02-01,123.960999,128.276001,123.529999,127.688004,109.776680,6985160
2007-02-02,127.688004,134.906006,127.197998,133.257996,114.565323,8456934
2007-02-05,133.768005,133.768005,129.453003,131.276993,112.862213,4012136
2007-02-06,132.003006,136.671005,125.098999,132.356003,113.789864,5652110
2007-02-07,142.791000,142.791000,131.845993,133.709000,114.953079,4105426
2007-02-08,134.003998,137.572998,131.669998,134.395996,115.543686,7417905
2007-02-09,135.220001,145.889999,132.003006,141.731995,121.850655,19878519
2007-02-12,105.581001,149.712006,105.581001,121.096001,104.109360,9450869
2007-02-13,121.869003,129.813995,118.237000,125.596001,107.978111,5738820
2007-02-14,127.494003,129.837997,120.228996,124.446999,106.990288,6017220
2007-02-15,126.510002,128.197006,124.260002,125.736000,108.098488,7502736
2007-02-19,126.205002,127.494003,121.049004,122.103996,104.975960,2946284
2007-02-20,122.806999,123.205002,116.056999,117.065002,100.643799,4304148
2007-02-21,119.267998,121.401001,116.712997,119.596001,102.819763,3385843
2007-02-22,120.416000,121.728996,117.322998,119.103996,102.396767,4341991
2007-02-23,119.901001,119.901001,114.603996,116.596001,100.240578,2088235
2007-02-26,118.962997,118.962997,113.806999,114.510002,98.447212,1778670
2007-02-27,115.306999,116.315002,108.276001,111.721001,96.049423,5858354
2007-02-28,107.807999,113.385002,98.667397,110.315002,94.840637,5293208
2007-03-01,110.151001,111.511002,104.057999,105.417000,90.629715,3806854
2007-03-02,107.245003,107.783997,103.682999,104.152000,89.542168,3535076
2007-03-05,103.120003,107.338997,97.495598,102.112999,87.789169,4177309
2007-03-06,105.463997,107.338997,101.011002,105.158997,90.407898,3057630
2007-03-07,105.697998,108.557999,101.550003,102.206001,87.869125,3854199
2007-03-08,102.652000,107.807999,100.823997,106.940002,91.939072,3279012
2007-03-09,107.338997,109.800003,105.276001,106.940002,91.939072,1631154
2007-03-12,106.963997,110.526001,106.401001,109.237000,93.913849,1902565
2007-03-13,109.237000,111.088997,108.745003,109.870003,94.458069,701094
2007-03-14,108.697998,110.151001,100.777000,108.956001,93.672279,1814687
2007-03-15,110.151001,113.338997,105.533997,107.127998,92.100708,1890882
2007-03-16,109.167000,109.917000,105.511002,109.237000,93.913849,1114948
2007-03-19,109.706001,111.792000,108.722000,111.347000,95.727882,777968
2007-03-20,112.377998,116.221001,111.792000,115.072998,98.931221,948918
2007-03-21,112.963997,119.760002,112.963997,117.885002,101.348755,1449049
2007-03-22,119.056999,119.971001,115.588997,116.151001,99.858009,2618196
2007-03-23,116.853996,118.096001,107.502998,111.463997,95.828461,3354955
2007-03-26,112.495003,114.346001,110.151001,110.667000,95.143272,1133858
2007-03-28,104.175003,114.792000,104.175003,112.800003,96.977066,2908010
2007-03-29,113.737000,119.526001,111.088997,117.837997,101.308357,4630586
2007-03-30,118.587997,118.587997,115.331001,117.510002,101.026367,1634572
2007-04-02,115.917000,119.526001,111.651001,112.471001,96.694214,1987514
2007-04-03,112.728996,114.862000,111.603996,112.822998,96.996834,1278921
2007-04-04,113.853996,119.526001,113.853996,118.283997,101.691788,2497997
2007-04-05,117.181999,128.899994,117.181999,126.510002,108.763908,6105106
2007-04-09,127.025002,128.899994,125.080002,125.619003,107.997894,2157145
2007-04-10,125.571999,128.807007,123.440002,126.556999,108.804314,3166814
2007-04-11,126.556999,128.384995,122.455002,123.978996,106.587921,2246956
2007-04-12,121.869003,123.510002,117.651001,118.892998,102.215378,1714275
2007-04-13,119.526001,123.978996,118.706001,119.620003,102.840401,2837556
2007-04-16,120.931999,128.432007,120.931999,127.517998,109.630501,3117820
2007-04-17,127.494003,128.899994,123.907997,125.080002,107.534492,2580541
2007-04-18,125.619003,132.462997,125.619003,130.283005,112.007660,5373735
2007-04-19,128.432007,130.705002,123.299004,124.517998,107.051338,4457542
2007-04-20,126.181999,128.643005,122.830002,125.267998,107.696129,3775156
2007-04-23,125.151001,129.322006,123.462997,128.197006,110.214279,4379319
2007-04-24,127.025002,142.447006,123.369003,138.205002,118.818390,9217606
2007-04-25,136.399994,137.806000,132.205002,134.970001,116.037186,3022620
2007-04-26,135.931000,138.274994,134.524994,136.845001,117.649162,2827522
2007-04-27,137.806000,138.274994,132.533005,135.158005,116.198814,2077801
2007-04-30,134.291000,138.274994,129.509995,137.735992,118.415192,2261965
2007-05-03,138.977997,140.947006,136.399994,137.595001,118.293983,3493935
2007-05-04,138.134003,140.524994,135.016998,135.766998,116.722374,1438898
2007-05-07,135.931000,138.158005,133.587997,134.572006,115.695023,1140060
2007-05-08,134.477997,137.220001,132.697006,134.408005,115.554016,1908121
2007-05-09,134.477997,134.994003,132.766998,134.408005,115.554016,862866
2007-05-10,135.416000,137.244003,129.673996,130.376999,112.088463,2864019
2007-05-11,128.899994,133.072006,126.580002,132.322006,113.760651,2492339
2007-05-14,134.712997,135.462997,132.649994,133.166000,114.486244,879827
2007-05-15,134.947006,138.181000,130.610992,137.337997,118.073021,3039525
2007-05-16,137.806000,142.235992,136.447006,138.016998,118.656738,3719053
2007-05-17,138.744003,140.384003,136.001999,137.759003,118.434952,1914148
2007-05-18,135.931000,138.649994,133.822006,135.720001,116.681984,1779400
2007-05-21,136.869003,142.447006,136.048996,140.080002,120.430389,4124526
2007-05-22,141.087006,147.438995,140.149994,146.360992,125.830322,5947263
2007-05-23,145.774994,148.539993,143.453995,145.164993,124.802071,3724612
2007-05-24,145.306000,146.712006,138.274994,140.548004,120.832741,3032634
2007-05-25,138.931000,149.945999,133.587997,148.587006,127.744041,4949841
2007-05-28,149.992996,152.337006,147.181000,147.813995,127.079506,4059823
2007-05-29,147.649994,149.992996,145.774994,146.617996,126.051262,2420790
2007-05-30,145.352997,148.048004,138.041000,139.705002,120.107979,2915588
2007-05-31,140.947006,149.852997,140.619003,147.016998,126.394302,4233726
2007-06-01,148.587006,148.587006,143.453995,144.087006,123.875290,1824262
2007-06-04,145.306000,146.477997,142.024994,142.727997,122.706902,1449932
2007-06-05,144.039993,144.742996,141.227997,142.774994,122.747360,1587428
2007-06-06,140.619003,144.274994,135.931000,136.681000,117.508156,2650181
2007-06-07,135.931000,138.649994,132.697006,134.619003,115.735435,4237047
2007-06-08,134.477997,134.899994,131.244003,133.916000,115.131050,4274816
2007-06-11,134.994003,137.337997,129.018005,130.095993,111.846870,3052469
2007-06-12,131.009995,132.556000,129.134995,131.641998,113.176010,1722130
2007-06-13,132.182007,133.352997,129.884995,132.391998,113.820816,1693926
2007-06-14,134.524994,135.322006,132.649994,133.283005,114.586830,1062092
2007-06-15,133.705002,137.337997,132.720993,133.447006,114.727837,1598502
2007-06-18,135.369003,137.313995,133.166000,135.063995,116.117996,1914222
2007-06-19,134.056000,139.798004,134.056000,138.791000,119.322205,1699783
2007-06-20,134.056000,140.009003,134.056000,137.595001,118.293983,3534436
2007-06-21,137.806000,142.048004,136.423996,140.291000,120.611794,3284341
2007-06-22,138.977997,141.322006,137.852997,139.399994,119.845772,2339276
2007-06-25,140.056000,140.806000,137.524994,138.251999,118.858810,891838
2007-06-26,138.227997,139.869003,135.556000,138.720001,119.261169,2197751
2007-06-27,139.212006,140.102997,135.416000,136.470001,117.326775,1880715
2007-06-28,137.595001,138.041000,133.587997,134.548996,115.675217,6064795
2007-06-29,137.291000,143.408005,135.462997,139.352997,119.805374,4383034
2007-07-02,139.774994,140.595001,136.188995,136.822006,117.629410,2641225
2007-07-03,138.227997,140.384003,137.337997,137.852997,118.515747,2085938
2007-07-04,138.977997,142.610992,138.274994,140.173004,120.510345,3998997
2007-07-05,140.149994,141.931000,136.447006,140.759003,121.014153,3514918
2007-07-06,141.087006,146.923004,139.212006,145.681000,125.245697,4777496
2007-07-09,145.774994,150.695999,145.774994,149.759003,128.751678,6035678
2007-07-10,150.509003,153.156998,148.587006,149.923004,128.892654,4234308
2007-07-11,149.806000,152.524002,147.766998,149.056000,128.147293,2532699
2007-07-12,149.992996,154.634003,149.992996,151.703995,130.423843,4217983
2007-07-13,153.649002,162.602005,150.462006,160.727005,138.181137,9199843
2007-07-16,160.257996,161.218994,152.360001,157.399002,135.319992,7216295
2007-07-17,157.492996,163.304993,156.134003,157.048004,135.018204,9264264
2007-07-18,158.429993,161.710999,149.570999,153.110001,131.632629,7854325
2007-07-19,152.337006,161.313004,151.867996,156.531998,134.574585,6673781
2007-07-20,158.337006,158.899002,152.759003,155.078995,133.325409,1939518
2007-07-23,153.274002,160.843994,153.274002,158.968994,136.669754,5606648
2007-07-24,160.304993,161.429993,154.259003,156.578995,134.615021,3705320
2007-07-25,154.587006,161.126007,142.962006,158.570999,136.327545,4778621
2007-07-26,159.227005,169.608994,158.477005,163.820999,140.841141,10435146
2007-07-27,159.367996,159.367996,145.423004,154.914993,133.184387,9302935
2007-07-30,142.962006,154.212006,142.962006,152.899002,131.451172,2949766
2007-07-31,154.679993,156.554993,148.095001,153.884003,132.298019,5813944
2007-08-01,148.634003,154.164993,140.572006,145.048004,124.701508,12110680
2007-08-02,144.837006,149.712006,142.539993,145.399994,125.004143,3280264
2007-08-03,147.649994,148.563995,145.328995,146.266998,125.749512,2077878
2007-08-06,144.367996,146.712006,139.774994,143.572006,123.432556,2066451
2007-08-07,145.587006,148.539993,143.453995,144.953995,124.620651,1421014
2007-08-08,146.617996,148.024994,145.306000,146.384003,127.166031,2572262
2007-08-09,147.181000,151.820999,146.735992,148.001007,128.570724,3311239
2007-08-10,143.431000,145.048004,140.619003,142.938995,124.173286,2727887
2007-08-13,146.056000,147.181000,143.009003,145.938995,126.779449,1343043
2007-08-14,146.242996,146.595001,144.227997,145.376007,126.290367,1273711
2007-08-16,138.744003,142.470001,137.056000,140.688995,122.218658,4029804
2007-08-17,136.423996,141.039993,130.330002,136.798004,118.838531,4007687
2007-08-20,141.110992,143.899994,139.681000,140.009003,121.627983,1949998
2007-08-21,142.399994,142.399994,130.307007,132.227997,114.868477,3736767
2007-08-22,132.837997,138.041000,129.369003,136.962997,118.981850,2313954
2007-08-23,139.681000,140.149994,127.025002,130.985992,113.789520,4732199
